ID,pred
8103,0.46591937434996483
8104,0.43759846750678427
8105,0.4475294421123423
8106,0.4556900678101046
8107,0.4665160626665879
8108,0.4495730531460408
8109,0.4459607177585367
8110,0.44015985545741776
8111,0.45032834191937243
8112,0.45924219252282955
8113,0.4722921923473967
8114,0.7095895924400204
8115,0.44463774642656984
8116,0.4498404689865527
8117,0.4499929576514934
8118,0.416689743936862
8119,0.43511866492965745
8120,0.41752860327038743
8121,0.4368685032138727
8122,0.43210237844036403
8123,0.43727182649185986
8124,0.44667365529585806
8125,0.48174486941396094
8126,0.40612926758621964
8127,0.4552329631762663
8128,0.4546416105626487
8129,0.46517955722172444
8130,0.3895585470012108
8131,0.435956448206281
8132,0.475111575972322
8133,0.448179204604814
8134,0.4544203786567692
8135,0.4644162318948154
8136,0.4412209136874782
8137,0.44165260203905254
8138,0.4598843224846893
8139,0.46946705309335957
8140,0.43485377502914685
8141,0.49125675595174473
8142,0.48119961379891246
8143,0.4652575194863824
8144,0.434500435683186
8145,0.47407790741034733
8146,0.45191854823842303
8147,0.4665039466113561
8148,0.462262836156383
8149,0.4323115511340937
8150,0.4545383347686092
8151,0.4512769035702264
8152,0.43264224762089726
8153,0.4731547193950594
8154,0.47673036687651393
8155,0.6684332792815654
8156,0.4531385323802423
8157,0.4615597715935192
8158,0.38860949361674935
8159,0.454897043122384
8160,0.4295032636059005
8161,0.43032470620305846
8162,0.46766486686213793
8163,0.46013880439657784
8164,0.4482222799201508
8165,0.42516710950326564
8166,0.47033796260504734
8167,0.4399637955513674
8168,0.43544577983282684
8169,0.43845439244626816
8170,0.45184528933498047
8171,0.4421266726364597
8172,0.4406162440757579
8173,0.45413152698725817
8174,0.43340517749674184
8175,0.44347604347175396
8176,0.4496010058874532
8177,0.4526722041472073
8178,0.440538732734286
8179,0.4578226869346304
8180,0.46242364285976656
8181,0.43599977322191136
8182,0.45474521327374606
8183,0.4487259016813484
8184,0.4693672256384473
8185,0.41485046921477886
8186,0.45868601545559046
8187,0.4187586772815973
8188,0.438395897277588
8189,0.45396343199891814
8190,0.46124269130897955
8191,0.4538636354632169
8192,0.4783165345826987
8193,0.5721349509695298
8194,0.4381592051543116
8195,0.46169327638397506
8196,0.4449770720243769
8197,0.44383074637543946
8198,0.4605950306695769
8199,0.6517249769843435
8200,0.431892366733593
8201,0.4479789957016632
8202,0.4424334796403414
8203,0.4468773650086619
8204,0.5663656744488509
8205,0.4416219497114352
8206,0.6715880647853708
8207,0.45455884000823893
8208,0.44706165361750055
8209,0.4795628224771105
8210,0.4375867083765869
8211,0.43691829947063404
8212,0.4534677098374176
8213,0.4383397242168746
8214,0.44642386103631726
8215,0.4427286269273185
8216,0.4525669130845317
8217,0.5295996018118873
8218,0.4767568645988455
8219,0.4569443402090306
8220,0.665709961234493
8221,0.456124237494171
8222,0.4727678151840316
8223,0.4273476856693581
8224,0.447245621291701
8225,0.44905155062887414
8226,0.4725715409960463
8227,0.6472882105427296
8228,0.4524167016702971
8229,0.46554776741183057
8230,0.44425473644842306
8231,0.4754704119365034
8232,0.4588058139626555
8233,0.45967336212618526
8234,0.45260909120841203
8235,0.45320815685025434
8236,0.4485622318017388
8237,0.4656457320552161
8238,0.452834034816408
8239,0.5390264814782582
8240,0.4390650215266631
8241,0.41317700091396803
8242,0.44544300394034575
8243,0.4752188140703016
8244,0.44361868668872545
8245,0.3965742804034167
8246,0.4418614366553778
8247,0.4623641917884648
8248,0.4489760950707669
8249,0.4522654923082456
8250,0.39011007122021224
8251,0.42332905964252604
8252,0.46948269496225814
8253,0.44399614393425146
8254,0.48602774280863204
8255,0.46117685313761797
8256,0.5639613584173876
8257,0.5692339496126123
8258,0.5326471558949223
8259,0.5652220428291271
8260,0.5527401050409427
8261,0.5128725792462443
8262,0.5725753101122594
8263,0.6060226968158912
8264,0.4962781241644056
8265,0.495883532149334
8266,0.5564316946900618
8267,0.5191106958116782
8268,0.5687917165701744
8269,0.5047704670739457
8270,0.5382434606061598
8271,0.6572486081050479
8272,0.5116693092086655
8273,0.524670922876108
8274,0.5228295185390107
8275,0.4311604781151986
8276,0.46855467653497623
8277,0.44934121093247237
8278,0.45606604122178607
8279,0.43465689096087723
8280,0.4319566841978808
8281,0.4830216852407556
8282,0.4666398102552476
8283,0.4326847687774671
8284,0.4593336252423314
8285,0.46019110921636897
8286,0.42752682867114333
8287,0.49205602653808694
8288,0.4529963329571648
8289,0.4489654268354381
8290,0.44794325599067897
8291,0.44516266685137035
8292,0.4387938693772121
8293,0.46053550460351506
8294,0.4492870062992107
8295,0.39762251239584717
8296,0.44359787239077214
8297,0.46556860629925184
8298,0.4331917818714328
8299,0.46045844426088706
8300,0.4016207899956688
8301,0.44135436042619136
8302,0.48305038960638974
8303,0.4402833770973666
8304,0.4863832870829995
8305,0.4941422093044026
8306,0.5679624745232698
8307,0.5502376011539115
8308,0.4980256466803157
8309,0.5673141483029848
8310,0.5554972590106402
8311,0.5165122992795537
8312,0.5723652001511296
8313,0.5931430423963139
8314,0.5156485532731611
8315,0.506222681311505
8316,0.5553031397225477
8317,0.5211056604182872
8318,0.5615659715590349
8319,0.484981652117043
8320,0.5108631913712841
8321,0.5126516081745053
8322,0.529242639995508
8323,0.5357083450596943
8324,0.5502055926242133
8325,0.5864333744506742
8326,0.514990143100811
8327,0.590912983135832
8328,0.5255388282509548
8329,0.592330676673246
8330,0.5716429352230726
8331,0.4735880443610493
8332,0.5159590291014299
8333,0.5151062675840178
8334,0.5702343182155207
8335,0.5243248577021119
8336,0.579645648771869
8337,0.6124364262046196
8338,0.556237130114564
8339,0.5895114175704179
8340,0.5286287649395552
8341,0.5667736109896505
8342,0.519002241535563
8343,0.49841494390257396
8344,0.6246612351279702
8345,0.4696849285747957
8346,0.5706535571293744
8347,0.5555147446952843
8348,0.4812673346857015
8349,0.4852780105597959
8350,0.5602509283458527
8351,0.488542271241715
8352,0.5034655406428529
8353,0.5118127247136723
8354,0.5022853553966089
8355,0.48625322394423154
8356,0.5699859649494106
8357,0.5671850586956998
8358,0.5661282962006088
8359,0.5660661199437116
8360,0.5193081968383502
8361,0.5624550976463146
8362,0.5800669618376708
8363,0.5441863964126079
8364,0.5739135651819497
8365,0.5786534448030156
8366,0.5562867089956917
8367,0.42042073871271235
8368,0.46845627862023187
8369,0.44533786974021694
8370,0.4430386578912438
8371,0.46018499715543937
8372,0.4770433461022005
8373,0.4600021783142999
8374,0.4440373487822969
8375,0.42460370493159705
8376,0.5702302595312893
8377,0.47485521565999855
8378,0.4486514569555708
8379,0.47451202649106783
8380,0.49660694697656815
8381,0.4619243966550817
8382,0.4386621602486616
8383,0.4308013700484013
8384,0.4408781014027388
8385,0.4500868266437347
8386,0.465696974187231
8387,0.46953527883431245
8388,0.41840620222406966
8389,0.4314638093960959
8390,0.45292836014783594
8391,0.43661333236024696
8392,0.4411067436370711
8393,0.5868842390646717
8394,0.4491216106098211
8395,0.4553425694601601
8396,0.43644643172941877
8397,0.45899220798681767
8398,0.42608255504143067
8399,0.4808296793503674
8400,0.4451944913038249
8401,0.4238682796114871
8402,0.4392212758981449
8403,0.4280428141022057
8404,0.4666103573820619
8405,0.4293965078721625
8406,0.44859107466439885
8407,0.45920307145383144
8408,0.6823915007380255
8409,0.4292472483471863
8410,0.43113267509419256
8411,0.4887231096629781
8412,0.4263364708945918
8413,0.47349599387910823
8414,0.46519595834703814
8415,0.4405642938246599
8416,0.45373079882267403
8417,0.4233076010546846
8418,0.4342770706615885
8419,0.4597277576176313
8420,0.43625573265646694
8421,0.45359434006234217
8422,0.4281805846289863
8423,0.4478057238640866
8424,0.4616135335706116
8425,0.4263380886357894
8426,0.43715004156418386
8427,0.4576028679694397
8428,0.5215029167034675
8429,0.4959656242152633
8430,0.4268221913012827
8431,0.4527044728843656
8432,0.6381747951250907
8433,0.41964667561858526
8434,0.47168823999613646
8435,0.43783476813457917
8436,0.4607746541650178
8437,0.44363277060648804
8438,0.47000297112367434
8439,0.4703753625681581
8440,0.43445120067632437
8441,0.4367351389691772
8442,0.47113885479927053
8443,0.5459625379343375
8444,0.5033552544604353
8445,0.48543912290876845
8446,0.44407597545768795
8447,0.4438299207495133
8448,0.4210758345037011
8449,0.4716507586875583
8450,0.4648464437121477
8451,0.43999891538888763
8452,0.46159229924249595
8453,0.4318843951159898
8454,0.4663422658501446
8455,0.4390072014494249
8456,0.45535371682089915
8457,0.456807335520294
8458,0.5165762204810027
8459,0.44205541587337677
8460,0.4641372878566127
8461,0.4383773591485494
8462,0.4465622860038338
8463,0.443147826420231
8464,0.4249215596558017
8465,0.46715424616019446
8466,0.4306001652316767
8467,0.4368808145578539
8468,0.46504852189247636
8469,0.4413733857757844
8470,0.4496128582164203
8471,0.43647557734967574
8472,0.4692937537122253
8473,0.463315047282013
8474,0.4708577880073472
8475,0.4488759089508764
8476,0.46830380012465367
8477,0.4448964383908346
8478,0.4695506570706981
8479,0.4599855912940735
8480,0.6598348599605227
8481,0.4496777118769621
8482,0.44674321605403833
8483,0.43969180817577214
8484,0.4492287458626992
8485,0.48122115825649436
8486,0.4427566984949667
8487,0.4443960651974293
8488,0.4453432980595402
8489,0.4404460478843651
8490,0.4617931211032114
8491,0.4457316721666549
8492,0.5661292026484205
8493,0.4495607415596943
8494,0.47094620679861576
8495,0.5357693382523779
8496,0.44922572055661886
8497,0.4512116755916814
8498,0.45246567467478455
8499,0.4809241560329358
8500,0.46276829488970234
8501,0.44927339900011787
8502,0.45421461149981024
8503,0.46513698479792404
8504,0.4478551182642742
8505,0.43242987037254693
8506,0.44366181291172635
8507,0.46261459626178547
8508,0.45523484336804965
8509,0.47353534257776564
8510,0.4761560253719185
8511,0.46256935753735084
8512,0.44857315032082046
8513,0.4530572300573989
8514,0.4304518404015797
8515,0.4456340185471452
8516,0.4379603867883686
8517,0.43722660307166156
8518,0.4282172471796795
8519,0.44164571793195234
8520,0.4553031866624197
8521,0.7307419872327202
8522,0.43796323276904653
8523,0.4653699542881024
8524,0.4579454905739546
8525,0.46045761827097864
8526,0.4268520996110767
8527,0.4623312971978577
8528,0.4561186962740165
8529,0.46204935229928984
8530,0.4592079153481981
8531,0.44227479939642467
8532,0.45610867042480097
8533,0.4437337127809791
8534,0.4704584213363057
8535,0.414936818624127
8536,0.4233708933084177
8537,0.4354223484216042
8538,0.43931627498043846
8539,0.6617835918490099
8540,0.4513536801770101
8541,0.41222787354807866
8542,0.4019938501657755
8543,0.44297526671361015
8544,0.43709332854504795
8545,0.43441117647021266
8546,0.463658428911426
8547,0.46721680513995306
8548,0.46448714902315713
8549,0.590684069912054
8550,0.5325625053980994
8551,0.5838025629040946
8552,0.508680229631673
8553,0.5924614068246802
8554,0.5713841353842468
8555,0.5066597029767611
8556,0.5328498481822007
8557,0.5326212453313061
8558,0.5721760595118068
8559,0.48829667179597425
8560,0.5628390836508269
8561,0.6190716522326066
8562,0.5492264251799903
8563,0.5926556655731031
8564,0.4474299858494884
8565,0.4376538170504197
8566,0.44113248971613656
8567,0.4653676312370951
8568,0.4270358444094348
8569,0.4608164741228261
8570,0.4566847702252691
8571,0.42672617896918325
8572,0.47383080013778567
8573,0.4609131103995799
8574,0.4431302435158233
8575,0.43953169016931704
8576,0.4282717783463801
8577,0.4438067860511229
8578,0.47071645494207376
8579,0.4756497274160019
8580,0.43834641068162417
8581,0.4512773887992329
8582,0.42962592583078163
8583,0.47482205868195915
8584,0.41905775157841724
8585,0.39922871209304117
8586,0.46258489746136877
8587,0.46446181516389645
8588,0.4679441722346794
8589,0.4404642207475309
8590,0.3754740631165998
8591,0.43254848029602366
8592,0.4202423473733669
8593,0.4359825736018059
8594,0.42733823247212654
8595,0.43841371717910854
8596,0.48920668184809346
8597,0.4690941281003971
8598,0.5893231473456407
8599,0.5090227064857493
8600,0.5762509460122681
8601,0.48979790972167936
8602,0.5912804103265498
8603,0.5819456089458689
8604,0.5180245658185504
8605,0.49633644840321317
8606,0.5385986068078419
8607,0.5678231229726078
8608,0.5043456965286475
8609,0.5708156315503027
8610,0.6190438281404166
8611,0.5827301625296684
8612,0.6487414903840263
8613,0.5472635899117898
8614,0.45703423959969297
8615,0.5138076986890288
8616,0.569332997881687
8617,0.51626070654959
8618,0.5619620119702018
8619,0.5981989796488049
8620,0.5600972389310677
8621,0.5617566654735038
8622,0.5612722043101825
8623,0.5640538429981521
8624,0.5552912499142414
8625,0.5499812126173759
8626,0.5731397312709471
8627,0.4850511003757552
8628,0.5420980975171117
8629,0.5904397054987786
8630,0.5230362933817306
8631,0.5027344538682447
8632,0.5780637704258854
8633,0.5100734105392629
8634,0.5575495507949978
8635,0.5327191308014196
8636,0.5428685298390957
8637,0.5096518919445502
8638,0.5537097644241904
8639,0.6817283479412475
8640,0.5713045510721385
8641,0.5538901356719308
8642,0.504773645378123
8643,0.5594842579816305
8644,0.49565338379136153
8645,0.5517210080775082
8646,0.6033699930272203
8647,0.5793917858452636
8648,0.4957568303320888
8649,0.5600482101720988
8650,0.5221113533668345
8651,0.5784301107580971
8652,0.4976754461339572
8653,0.5741956202171274
8654,0.5582230352690289
8655,0.5022365160373483
8656,0.5184942612158077
8657,0.5321840985721188
8658,0.6507932277374587
8659,0.49555685461184706
8660,0.501532848226709
8661,0.5592004366842772
8662,0.5534090560676577
8663,0.5374169547853505
8664,0.4179794738247962
8665,0.42442842097811795
8666,0.4455724656856887
8667,0.45574377126785276
8668,0.461179016663974
8669,0.43380141920203924
8670,0.44313547125161745
8671,0.4236154921298201
8672,0.47594218354869344
8673,0.44720884161588365
8674,0.441182562099387
8675,0.4416383366366326
8676,0.46359682086291265
8677,0.4338170318356458
8678,0.45679754019427693
8679,0.44020047779559196
8680,0.44368936554477967
8681,0.427941765766851
8682,0.4427571220717079
8683,0.4514779175475598
8684,0.4748592595856165
8685,0.437747068392018
8686,0.3813786627781234
8687,0.43040398028850585
8688,0.4468445392047975
8689,0.4556893670580662
8690,0.43851214488866663
8691,0.4737152945714242
8692,0.43215730982678463
8693,0.46304067725041054
8694,0.4248608496742762
8695,0.45202338064256137
8696,0.4308602240145644
8697,0.47090474620462125
8698,0.46997060520567413
8699,0.48154278456921806
8700,0.43326729111402573
8701,0.4612494286617732
8702,0.4666895399033977
8703,0.4563090348775242
8704,0.44314894867814986
8705,0.44687055330136427
8706,0.4360559450508747
8707,0.5485490952793455
8708,0.5084701296932479
8709,0.45239827783571646
8710,0.47181985528265236
8711,0.4259330017331105
8712,0.45724886986494906
8713,0.414308225466883
8714,0.42634558956008156
8715,0.44181994523210105
8716,0.44001256240719544
8717,0.46030455908976575
8718,0.4486077526114777
8719,0.4312011260851631
8720,0.4475685345504116
8721,0.44115190387930575
8722,0.4972673436337029
8723,0.44249800213371465
8724,0.4759064225934846
8725,0.4285155063098809
8726,0.4306616890224626
8727,0.47940620413246327
8728,0.4395344600961175
8729,0.45326157720270355
8730,0.4622743414568856
8731,0.43978705340487656
8732,0.4687059322906995
8733,0.4660118390703796
8734,0.4308393955415715
8735,0.43487710774738947
8736,0.43770275217037985
8737,0.4529816206228233
8738,0.4643405838427289
8739,0.43570560190892993
8740,0.47914977129306047
8741,0.44473914409171755
8742,0.4663426123878169
8743,0.45154739996723986
8744,0.4386594871830864
8745,0.4521465542986687
8746,0.4665679986954164
8747,0.4644594544840234
8748,0.46515578896455245
8749,0.5945109462299112
8750,0.4437257721985095
8751,0.43869811080427706
8752,0.43658896380299195
8753,0.4856419107381367
8754,0.447094439507099
8755,0.4567268013044007
8756,0.4386697186369717
8757,0.4376939836251299
8758,0.4419755854802787
8759,0.4296018620837987
8760,0.4336101000407002
8761,0.4411946617173478
8762,0.440728601216427
8763,0.43477902337137464
8764,0.46690190774003726
8765,0.4437563175188517
8766,0.46358799360158665
8767,0.47298759349964514
8768,0.45834606168089476
8769,0.46672452728097036
8770,0.4414977661714511
8771,0.47835529808798055
8772,0.470631565266981
8773,0.45494754283956523
8774,0.4456942176634874
8775,0.4554929589736889
8776,0.4607048861920843
8777,0.4304418139109374
8778,0.4695897898116003
8779,0.4681582583674804
8780,0.5193983151807919
8781,0.5444914800063548
8782,0.457187345449733
8783,0.48474623707359227
8784,0.46334872203215344
8785,0.7340229072732297
8786,0.5187259016366798
8787,0.43869499851815164
8788,0.4412133192058396
8789,0.43777138988737024
8790,0.4363474944857173
8791,0.4331284170975162
8792,0.44559320369901334
8793,0.4316938394184465
8794,0.4577347579398157
8795,0.6760346707397978
8796,0.46408136671975114
8797,0.4239202503613637
8798,0.5117654029580223
8799,0.4705790012410886
8800,0.4569005347996542
8801,0.4608465239341918
8802,0.4383326413383574
8803,0.4458395985840866
8804,0.43828233428359537
8805,0.4460357258753311
8806,0.43833169596634797
8807,0.4631710503781241
8808,0.45716066218058626
8809,0.47034616536117096
8810,0.41615470225093204
8811,0.4210027873301992
8812,0.43664110988933025
8813,0.42734990143312485
8814,0.4915820369024413
8815,0.38993951043195363
8816,0.4984915128539984
8817,0.4306053195247737
8818,0.46890451200597466
8819,0.5887899832077055
8820,0.5763585723559655
8821,0.47716138052481993
8822,0.5034518436028409
8823,0.564171693026337
8824,0.47768992396962556
8825,0.5611717877492283
8826,0.6019870681047674
8827,0.5615872914857634
8828,0.569576915414218
8829,0.5699215501392106
8830,0.5730271402710414
8831,0.5634832822116315
8832,0.5643183841265461
8833,0.5550083368742815
8834,0.4884442795377115
8835,0.5561053242489716
8836,0.5938556328126273
8837,0.5216657574328025
8838,0.5351175421782992
8839,0.5654298146884715
8840,0.5167834388491446
8841,0.6170173642963291
8842,0.5085804540587872
8843,0.4381995323039965
8844,0.6696095500376084
8845,0.6729949914808105
8846,0.4371335204565074
8847,0.45601984204514584
8848,0.4549390457870149
8849,0.47079333448931154
8850,0.43503177714469266
8851,0.46669111979892697
8852,0.44929138921587564
8853,0.4175957794100835
8854,0.42030063400702483
8855,0.3798348651255097
8856,0.49566872064038126
8857,0.44050156025092757
8858,0.4461364431148787
8859,0.57363007417371
8860,0.5517953432691246
8861,0.4626086734708748
8862,0.5233026573557593
8863,0.5724309216007779
8864,0.4840642212169469
8865,0.5583918051118397
8866,0.6072116995752418
8867,0.559831048649182
8868,0.5785662964742838
8869,0.5770123377902475
8870,0.5736732269944492
8871,0.5573716763967911
8872,0.5551786690208358
8873,0.5726872416941092
8874,0.5139975684340525
8875,0.5542624827804831
8876,0.6680902170751317
8877,0.4911948223541029
8878,0.5070489336839508
8879,0.560005058706629
8880,0.5540349390458578
8881,0.5135018575921912
8882,0.5009975357041342
8883,0.5552588505453996
8884,0.5529554011248056
8885,0.5091717050855045
8886,0.5260336015880347
8887,0.4955117177360514
8888,0.6631661835388378
8889,0.5723871523157422
8890,0.4919006411726672
8891,0.5234856628480974
8892,0.571323780971481
8893,0.5898655483807499
8894,0.5973496275684285
8895,0.5479485484018537
8896,0.5222244187654921
8897,0.5043455870414258
8898,0.59437449191866
8899,0.5335744100564037
8900,0.5607918421972888
8901,0.4948162762827754
8902,0.5564687266118731
8903,0.5105259937288691
8904,0.5111991538075906
8905,0.5177868336752315
8906,0.575098195053219
8907,0.6503106094697145
8908,0.6549778150205876
8909,0.4886367273189191
8910,0.4749572774663498
8911,0.5207612856304189
8912,0.5511064157374871
8913,0.5789226543616198
8914,0.4814287844623894
8915,0.5053407382209691
8916,0.53264231422061
8917,0.5728143978338543
8918,0.5550343481159608
8919,0.5665755641303294
8920,0.5773068986206568
8921,0.5017437614381554
8922,0.5637071001652808
8923,0.5969456338783676
8924,0.5040545409620982
8925,0.4685962833730941
8926,0.5123327290661459
8927,0.5036170591133329
8928,0.7939299894528176
8929,0.5655539331475826
8930,0.5732741756647853
8931,0.501786491506
8932,0.5595002300006323
8933,0.5121973383175444
8934,0.6842049911643588
8935,0.5563623590440685
8936,0.5196277717934394
8937,0.6027136454132734
8938,0.5055764556911827
8939,0.6854108505315114
8940,0.44006270012713516
8941,0.4313567372528986
8942,0.4586944063826188
8943,0.45528558512313744
8944,0.4430409049543159
8945,0.4561269093858502
8946,0.42838676739782355
8947,0.4701777816256373
8948,0.45068298551103253
8949,0.403050589847454
8950,0.4654446317741418
8951,0.4471273721980278
8952,0.46087391732701566
8953,0.46621230753219683
8954,0.37549857071810366
8955,0.43446376087454297
8956,0.4611555901649184
8957,0.4681521245118698
8958,0.4367983792003461
8959,0.4532366234676163
8960,0.43633234318101005
8961,0.45259839001056196
8962,0.46046954681884367
8963,0.43288222878331595
8964,0.43335798373390416
8965,0.43606950091185287
8966,0.43679926034941124
8967,0.45792806309041834
8968,0.41020325196595486
8969,0.43507705364602384
8970,0.4599595659276407
8971,0.4568219920245727
8972,0.47424316312885634
8973,0.45112442093139066
8974,0.4358882130731683
8975,0.44290426153104817
8976,0.46154940427688784
8977,0.46442186892312237
8978,0.3837543845952982
8979,0.421722035742617
8980,0.504535494608993
8981,0.4673802635641466
8982,0.4290997148143642
8983,0.44458673500843804
8984,0.47859786040416424
8985,0.41032271065472953
8986,0.4641209155658469
8987,0.42840733664805225
8988,0.43860898364892703
8989,0.4773035627984801
8990,0.44022443667808775
8991,0.39873099340628815
8992,0.4520944879472606
8993,0.4377583501486751
8994,0.45867919852317623
8995,0.45652686006340976
8996,0.4769500855887974
8997,0.46294771848610083
8998,0.4334374590692186
8999,0.4347545548910818
9000,0.42569794820926404
9001,0.44796383522162264
9002,0.452197994490961
9003,0.43492350962964577
9004,0.46510334708233114
9005,0.4215835491707377
9006,0.47720260094983274
9007,0.417854857332909
9008,0.4781641123307795
9009,0.4250441053237459
9010,0.44586611831296175
9011,0.43605752530974173
9012,0.46286784781957363
9013,0.43815364059106715
9014,0.44646459866117805
9015,0.5695057101206079
9016,0.4354203571222639
9017,0.48199525441431634
9018,0.4567008081202017
9019,0.43124888799191013
9020,0.4678189597879221
9021,0.388480033180163
9022,0.4431762031209007
9023,0.4479989436484439
9024,0.43366437564101157
9025,0.4462152789516294
9026,0.4429855200316976
9027,0.4328458844931131
9028,0.4430155980940928
9029,0.4300423610849261
9030,0.4563742816427138
9031,0.4616709771316684
9032,0.4576053206423247
9033,0.4447433431313185
9034,0.4247638701538419
9035,0.4330237424481184
9036,0.4657597647602954
9037,0.49771683331052363
9038,0.46158783588904545
9039,0.4525260154114291
9040,0.4580214870543609
9041,0.4519004240080116
9042,0.45472634934065687
9043,0.4786368742851914
9044,0.5000514260463548
9045,0.46037447837020473
9046,0.531913939274104
9047,0.4632409308671864
9048,0.4630643470518414
9049,0.4543870116271507
9050,0.47354559929636814
9051,0.45993016514218954
9052,0.4659846754543794
9053,0.47142843022323727
9054,0.46645814331061025
9055,0.48105576943036843
9056,0.45747211678664407
9057,0.4956119070345484
9058,0.46522772007249236
9059,0.48499253469824016
9060,0.424745049896602
9061,0.4333679518526011
9062,0.4136882652995814
9063,0.441493417393299
9064,0.4371962038682954
9065,0.4533379620271601
9066,0.46389051694132943
9067,0.5441077281001624
9068,0.42332831373519497
9069,0.45747933149163617
9070,0.4330000445543096
9071,0.4329597076982657
9072,0.433858560076106
9073,0.4419970607948099
9074,0.4945790035379856
9075,0.45666062666677365
9076,0.4629245302994377
9077,0.4407955720262876
9078,0.48479640446722966
9079,0.4563361657753974
9080,0.42730267594817833
9081,0.4160989700993255
9082,0.46694426446457443
9083,0.4515828286690121
9084,0.46086173895297233
9085,0.4175043062586852
9086,0.45133173269441085
9087,0.44959660673745483
9088,0.46485846477585085
9089,0.42700362193779395
9090,0.47020008293996085
9091,0.5313303474370441
9092,0.5768904563406625
9093,0.5468843466074861
9094,0.5114707024471074
9095,0.5118861667328164
9096,0.48899546508701214
9097,0.6619828249297968
9098,0.5778443837502466
9099,0.49540293331732915
9100,0.513571417055242
9101,0.562939223564898
9102,0.6032955282640213
9103,0.6119969856129384
9104,0.5605810268571567
9105,0.5033976728555184
9106,0.5076071337261419
9107,0.4634759579723556
9108,0.4416531190435312
9109,0.4442366820013109
9110,0.45939019777792056
9111,0.4335039248762392
9112,0.43267502716984296
9113,0.42628171478829113
9114,0.5372156310692006
9115,0.4602194772984647
9116,0.46116456773442166
9117,0.4735362274874072
9118,0.4498095103010835
9119,0.47131511789739905
9120,0.4518900846846869
9121,0.38656998145670696
9122,0.43643161378778256
9123,0.4573782221670685
9124,0.45623013462484513
9125,0.4734954375109105
9126,0.40768015473599617
9127,0.4088736447630952
9128,0.46610670729369713
9129,0.45210530620820455
9130,0.4880488208015537
9131,0.5099481962251904
9132,0.5171902766174422
9133,0.5626891213151988
9134,0.5424145368758609
9135,0.4755832819629518
9136,0.5154946611068837
9137,0.48859857430775216
9138,0.6584383606255331
9139,0.5790449608190525
9140,0.527820279743845
9141,0.4788863438912215
9142,0.5644608492775486
9143,0.5976526975312116
9144,0.6766314265645312
9145,0.5630474448117642
9146,0.5137350529491003
9147,0.5968726631614604
9148,0.487735124893083
9149,0.6905464791588203
9150,0.5310773145023627
9151,0.5357094571131574
9152,0.490858567205528
9153,0.49785132069625226
9154,0.5976909755678119
9155,0.5131694051604281
9156,0.5133905762134813
9157,0.5061369003797239
9158,0.5266116006093297
9159,0.47588316554404797
9160,0.4865890457883348
9161,0.5649934665375765
9162,0.5571348465194804
9163,0.6054597868810925
9164,0.5083878004103295
9165,0.5782145087505238
9166,0.5903965932676496
9167,0.6453129452563271
9168,0.5304587163655216
9169,0.5634214878299337
9170,0.49824848255688975
9171,0.5498126871610723
9172,0.554206512916703
9173,0.46210426211364736
9174,0.5044455233750027
9175,0.5298003360161201
9176,0.5933441748311274
9177,0.5670395936872491
9178,0.8131058709218506
9179,0.564516009224602
9180,0.6193294194332893
9181,0.4959959984419518
